Channel,SFD,AttEn,SVDEn,Hjorth,Participant,Condition,Dataset
AF4,1.6433029791486287,2.549495132171531,2.271834439081329,2.120867389066338,sub-010020,Eyes-Closed,Lemon
AF8,1.6364006683282308,2.6526909298534944,2.259910635614034,2.1288724543142443,sub-010020,Eyes-Closed,Lemon
F5,1.6273685838358656,2.7142795408211198,2.2516892211559854,2.094810863124923,sub-010020,Eyes-Closed,Lemon
F1,1.6219805494472765,2.9157902508516105,2.239386806518702,2.031082926934146,sub-010020,Eyes-Closed,Lemon
F2,1.6346889000446088,2.7730769966022146,2.252455325494526,2.090192898380153,sub-010020,Eyes-Closed,Lemon
F6,1.637760444080105,2.5791713989325196,2.2661285887843086,2.157228508721578,sub-010020,Eyes-Closed,Lemon
FT7,1.6285975155068835,2.4314399930174013,2.282784417243139,2.263951503722156,sub-010020,Eyes-Closed,Lemon
FC3,1.6082278768763119,2.742801466142564,2.2558301890562698,2.1145085009037663,sub-010020,Eyes-Closed,Lemon
FC4,1.6291482446822372,2.6319960493573116,2.2763294076576894,2.106754278719039,sub-010020,Eyes-Closed,Lemon
FT8,1.6414264291677731,2.203801768577912,2.3029824258502085,2.022017576524898,sub-010020,Eyes-Closed,Lemon
C5,1.637290776365702,2.5875607240605634,2.2804415856924307,2.1174201582876497,sub-010020,Eyes-Closed,Lemon
C1,1.6137536942084563,2.855760565507873,2.246070724186504,2.106035810220776,sub-010020,Eyes-Closed,Lemon
C2,1.6217832455611667,2.867594048837408,2.274990477770294,1.9690237390830423,sub-010020,Eyes-Closed,Lemon
C6,1.6473828760363207,2.463395164918726,2.288241140492412,1.9950071470052584,sub-010020,Eyes-Closed,Lemon
TP7,1.6422052501242337,2.6528018175333243,2.277787166738152,2.11224795506348,sub-010020,Eyes-Closed,Lemon
CP3,1.6232712511689504,2.818175497092682,2.264030434429139,1.8293037987116019,sub-010020,Eyes-Closed,Lemon
CPz,1.620639421952279,2.897145540269214,2.25928205190315,1.9039900386210435,sub-010020,Eyes-Closed,Lemon
CP4,1.6207817905016375,2.9046420691041104,2.233967063774627,1.7417168411882882,sub-010020,Eyes-Closed,Lemon
TP8,1.6252423582326738,2.5610580769501774,2.282420525215565,2.1206147167514198,sub-010020,Eyes-Closed,Lemon
P5,1.6254987447938896,2.8824381929122866,2.2338957472847234,1.7779738950067523,sub-010020,Eyes-Closed,Lemon
P1,1.6139513749125947,2.8772454933657925,2.2507249297075056,1.839679022731911,sub-010020,Eyes-Closed,Lemon
P2,1.6295317775766978,2.9878316664396793,2.2162887027975704,1.732526088068767,sub-010020,Eyes-Closed,Lemon
P6,1.6190436272044004,2.9586813681155895,2.2131723350227266,1.7825536551817218,sub-010020,Eyes-Closed,Lemon
PO7,1.625275038095755,2.8997187735996093,2.228534341367474,1.83069197953838,sub-010020,Eyes-Closed,Lemon
PO3,1.6149376297205498,2.9542115179921695,2.217775115083132,1.7248627397729541,sub-010020,Eyes-Closed,Lemon
POz,1.6231397941392764,2.997378827418013,2.192844051691025,1.6837508515374657,sub-010020,Eyes-Closed,Lemon
PO4,1.62400706447436,3.0069869535932883,2.1834840886426274,1.6930317285254843,sub-010020,Eyes-Closed,Lemon
PO8,1.6298269752591912,2.8164771467917458,2.2330419593361803,1.927958729998057,sub-010020,Eyes-Closed,Lemon
Fp1,1.6617623362184073,2.2071920123651982,2.302456063218327,1.9979608050353153,sub-010020,Eyes-Open,Lemon
Fp2,1.6394098612437338,2.460735055873732,2.283779041728135,2.2157662919387033,sub-010020,Eyes-Open,Lemon
F7,1.671586946380546,2.028397540352335,2.316213502086347,1.6501358572619633,sub-010020,Eyes-Open,Lemon
F3,1.6267622915064304,2.4966547897494,2.28208068655773,2.1910729731361336,sub-010020,Eyes-Open,Lemon
Fz,1.613006071009615,2.8321633914383333,2.2582559863228426,2.114272732793346,sub-010020,Eyes-Open,Lemon
F4,1.6236619242015955,2.5462358479629916,2.2826439099351057,2.1726991708581633,sub-010020,Eyes-Open,Lemon
F8,1.6541273520181703,2.070295347597122,2.3133704664606296,1.7050542300636082,sub-010020,Eyes-Open,Lemon
FC5,1.6434555802114634,2.224277250113103,2.2984445831609532,1.975572249198742,sub-010020,Eyes-Open,Lemon
FC1,1.6293579394470514,2.728140849415654,2.2617759681582243,2.277074682274648,sub-010020,Eyes-Open,Lemon
FC2,1.6042943421455962,2.6880996367034644,2.2692331528895697,2.256168913602009,sub-010020,Eyes-Open,Lemon
FC6,1.6031421490797249,2.2159733662268595,2.311676809624892,1.867382592986504,sub-010020,Eyes-Open,Lemon
T7,1.640064551147485,2.2350044672406884,2.3048576054238357,1.9182390946781642,sub-010020,Eyes-Open,Lemon
C3,1.6377088840016985,2.569447036928328,2.281497603034265,2.103210585964129,sub-010020,Eyes-Open,Lemon
Cz,1.6277400037831162,2.739941459488776,2.2607216186476897,2.3564635294812417,sub-010020,Eyes-Open,Lemon
C4,1.6150523583181724,2.655338183854994,2.263125842271553,1.9622225366042465,sub-010020,Eyes-Open,Lemon
T8,1.6413613674278729,2.2967126536805127,2.30707765325457,1.982730237098297,sub-010020,Eyes-Open,Lemon
CP5,1.638331783648419,2.6483428221762497,2.2512413156329147,1.969800679643652,sub-010020,Eyes-Open,Lemon
CP1,1.6223971540089588,2.689653757920823,2.28264285877042,2.140545267208402,sub-010020,Eyes-Open,Lemon
CP2,1.6053199422801785,2.7848280255030993,2.2677647677755157,2.0718620290276135,sub-010020,Eyes-Open,Lemon
CP6,1.6121882188312577,2.7357153803015026,2.246893682776591,1.9295428815340434,sub-010020,Eyes-Open,Lemon
AFz,1.6235780776861386,2.6520506031452755,2.269610823098689,2.1367642870674763,sub-010020,Eyes-Open,Lemon
P7,1.6297113359147233,2.6243512152590096,2.279011656353799,2.1867968128653588,sub-010020,Eyes-Open,Lemon
P3,1.6245260311580147,2.7423464518665233,2.2493179940572716,1.8921463167337644,sub-010020,Eyes-Open,Lemon
Pz,1.6112860551964419,2.657015534602266,2.272756808415673,2.2169359384986858,sub-010020,Eyes-Open,Lemon
P4,1.608197513649578,2.8060591484277415,2.2456300762532804,1.9802710874224776,sub-010020,Eyes-Open,Lemon
P8,1.6256805751280239,2.6350122444584794,2.2720711080387836,2.0899358306101545,sub-010020,Eyes-Open,Lemon
PO9,1.6298962165534905,2.571058326751861,2.286365295943022,2.254995930752622,sub-010020,Eyes-Open,Lemon
O1,1.636543279580903,2.6556720562292377,2.2825828219393256,2.188497376837203,sub-010020,Eyes-Open,Lemon
Oz,1.6256157239313975,2.6803654504849472,2.2780080670915335,2.1984509869050406,sub-010020,Eyes-Open,Lemon
O2,1.6235434135349434,2.6301145594998236,2.2777470829467426,2.164396705653632,sub-010020,Eyes-Open,Lemon
PO10,1.647144988760616,2.3075503765552323,2.297246958267494,2.050074327361671,sub-010020,Eyes-Open,Lemon
AF7,1.6463478478842752,2.2220114931748407,2.293232249996836,2.1323353531089677,sub-010020,Eyes-Open,Lemon
AF3,1.649416324832608,2.403490575538763,2.288446697415567,2.1312366308231994,sub-010020,Eyes-Open,Lemon
AF4,1.6259496189292224,2.5508954644757935,2.2815933052972683,2.174114206178902,sub-010020,Eyes-Open,Lemon
AF8,1.6686455301793397,2.176938273357573,2.301688538590575,1.9753465409165276,sub-010020,Eyes-Open,Lemon
F5,1.6266956909772148,2.4916308748838016,2.282471474394634,2.191856314156179,sub-010020,Eyes-Open,Lemon
F1,1.6132832390279357,2.831958161650888,2.2580049769802613,2.1131902057495617,sub-010020,Eyes-Open,Lemon
F2,1.6167435261716792,2.661165007541393,2.2737077907195755,2.1928961740648765,sub-010020,Eyes-Open,Lemon
F6,1.6538011736671088,2.0675623210797456,2.313603364694165,1.6985964590747142,sub-010020,Eyes-Open,Lemon
FT7,1.6434670161225422,2.2226469944303746,2.298142793428485,1.9776582437553039,sub-010020,Eyes-Open,Lemon
FC3,1.6374242038044364,2.5330754379603397,2.2797223039730756,2.2006180180965176,sub-010020,Eyes-Open,Lemon
FC4,1.6118638803835905,2.465863751451141,2.2935905171949655,2.1195995249727355,sub-010020,Eyes-Open,Lemon
FT8,1.6251941456072068,2.1278665217988606,2.300768503809952,1.9387947532547336,sub-010020,Eyes-Open,Lemon
C5,1.6342901110142907,2.4491031981376468,2.292590721369128,2.0791764228979286,sub-010020,Eyes-Open,Lemon
C1,1.6292784692340176,2.7269359595477365,2.2616654400336684,2.2797866661144597,sub-010020,Eyes-Open,Lemon
C2,1.6106490082251392,2.762220381625439,2.273829457453802,2.1875521610223925,sub-010020,Eyes-Open,Lemon
C6,1.6184014086608667,2.4186305973975415,2.2886369711483683,1.996291987758874,sub-010020,Eyes-Open,Lemon
TP7,1.6518390577314515,2.398450778312755,2.294852606237583,2.1334185152967686,sub-010020,Eyes-Open,Lemon
CP3,1.6257394857116443,2.7046820646167933,2.2480323004062397,1.889639240998644,sub-010020,Eyes-Open,Lemon
CPz,1.6102822269683463,2.647768502786894,2.2755410652298007,2.24951899367562,sub-010020,Eyes-Open,Lemon
CP4,1.6100002120089099,2.8164502586657454,2.238138769014199,1.8548472308005688,sub-010020,Eyes-Open,Lemon
TP8,1.6262155536921243,2.610852770365477,2.272408080681255,2.0510832975548956,sub-010020,Eyes-Open,Lemon
P5,1.6352101388478233,2.721849829268815,2.2511860910680315,1.921379373955372,sub-010020,Eyes-Open,Lemon
P1,1.6211993269608187,2.7102479985618104,2.269903378211516,2.0580879115986033,sub-010020,Eyes-Open,Lemon
P2,1.5998133185574273,2.7522202395887416,2.2560459536916477,2.0912993675521365,sub-010020,Eyes-Open,Lemon
P6,1.609562385826703,2.7751668421420828,2.253252447941231,1.9830802139598995,sub-010020,Eyes-Open,Lemon
PO7,1.6315145501239896,2.6572224642551596,2.2793601204063876,2.139082377712957,sub-010020,Eyes-Open,Lemon
PO3,1.6334284151619756,2.7355227725734634,2.2716594812566644,2.0426724239227956,sub-010020,Eyes-Open,Lemon
POz,1.6152269153455097,2.7011882988225793,2.267585433941367,2.165124523405675,sub-010020,Eyes-Open,Lemon
PO4,1.6078847516778878,2.7097468976887003,2.2609995130031595,2.1124136185287705,sub-010020,Eyes-Open,Lemon
PO8,1.6327385369061265,2.5763465559849177,2.2781126310418687,2.133212756326446,sub-010020,Eyes-Open,Lemon
Fp1,1.6463484873647953,2.845333311593957,2.264955319113083,1.831517173343474,sub-010021,Eyes-Closed,Lemon
Fp2,1.6463908637822362,2.825624425663949,2.262193864744907,1.793519525723562,sub-010021,Eyes-Closed,Lemon
F7,1.6392301861862593,2.855242741075512,2.2766449862398366,1.7945686929409226,sub-010021,Eyes-Closed,Lemon
F3,1.64746790535547,2.748216104910345,2.290477782634971,1.6824855785728556,sub-010021,Eyes-Closed,Lemon
Fz,1.635624241581616,2.7718819629365004,2.2891759307238964,1.714146191193642,sub-010021,Eyes-Closed,Lemon
F4,1.6440850304150834,2.688138216506465,2.291915089743867,1.648388280711337,sub-010021,Eyes-Closed,Lemon
F8,1.6374354551164516,2.8165582134377773,2.28778788819411,1.8733265999768973,sub-010021,Eyes-Closed,Lemon
FC5,1.6452110441095222,2.804453179249141,2.286556269040172,1.6939900806008221,sub-010021,Eyes-Closed,Lemon
FC1,1.654204250506001,2.7094382841184315,2.298067466286918,1.6867072192203332,sub-010021,Eyes-Closed,Lemon
FC2,1.6389427144253483,2.7504899252425603,2.294677463837897,1.6894896725149626,sub-010021,Eyes-Closed,Lemon
FC6,1.6525424328454372,2.7119312108995066,2.2932766320286286,1.8787692866882102,sub-010021,Eyes-Closed,Lemon
T7,1.6396051491649843,2.7772793381425953,2.3016124204181336,1.8107929979354669,sub-010021,Eyes-Closed,Lemon
C3,1.626707908823557,2.723426428583401,2.2935446435596902,1.6029566217187294,sub-010021,Eyes-Closed,Lemon
Cz,1.637662201221259,2.6581943542615445,2.299081734118211,1.6707384063545372,sub-010021,Eyes-Closed,Lemon
C4,1.6242472365744907,2.7127949295134792,2.2962220165919054,1.6333435394362432,sub-010021,Eyes-Closed,Lemon
T8,1.6385497975550136,2.787057885142056,2.3024742702479126,1.8429325705790884,sub-010021,Eyes-Closed,Lemon
CP5,1.6376432258716243,2.7616399492030297,2.2939272627040515,1.6764425146940551,sub-010021,Eyes-Closed,Lemon
CP1,1.6368981984189033,2.9012743942036265,2.2583781483945415,1.5907118629905495,sub-010021,Eyes-Closed,Lemon
CP2,1.639803541661078,2.8885746374545267,2.260917139415563,1.5903075324762133,sub-010021,Eyes-Closed,Lemon
CP6,1.637780537909982,2.8353822602364476,2.2823807389307857,1.6708653700752776,sub-010021,Eyes-Closed,Lemon
AFz,1.6377970179122658,2.8171590615396997,2.274993799140556,1.7046968664090976,sub-010021,Eyes-Closed,Lemon
P7,1.6331647954481667,2.90902383179504,2.2681961487105684,1.7788374585891402,sub-010021,Eyes-Closed,Lemon
P3,1.6280033874470874,3.0379279556892964,2.206016758723388,1.4907630001712675,sub-010021,Eyes-Closed,Lemon
Pz,1.6369323715591313,3.022390070762911,2.197629224509141,1.4123568466765442,sub-010021,Eyes-Closed,Lemon
P4,1.634671880506749,3.037403171035506,2.2106168939755086,1.4916362248868595,sub-010021,Eyes-Closed,Lemon
P8,1.6355666373037758,2.960273822477326,2.253429712647518,1.7503453813472867,sub-010021,Eyes-Closed,Lemon
PO9,1.6300398036139978,2.9634559078532927,2.271895688951372,1.7710602758477039,sub-010021,Eyes-Closed,Lemon
O1,1.6299503800172608,3.0588957790997755,2.238756803634275,1.6135436583271536,sub-010021,Eyes-Closed,Lemon
Oz,1.6364902586573535,2.9835153722692644,2.2642895817761377,1.6758284399248153,sub-010021,Eyes-Closed,Lemon
O2,1.6386444495156969,3.0218269239934568,2.2481433706078455,1.6578980593914714,sub-010021,Eyes-Closed,Lemon
PO10,1.6321459221338048,2.91522343512836,2.274728067160867,1.9081467905229785,sub-010021,Eyes-Closed,Lemon
AF7,1.643999364765774,2.871742877889898,2.258365783771662,1.748502488677809,sub-010021,Eyes-Closed,Lemon
AF3,1.6404328339834815,2.833758687315547,2.2714523021414212,1.706787147794215,sub-010021,Eyes-Closed,Lemon
AF4,1.6391183136675842,2.7834316297506714,2.2758995611441843,1.6925410469204563,sub-010021,Eyes-Closed,Lemon
AF8,1.6355975429478393,2.7403911607063813,2.2878637982832988,1.943126443024789,sub-010021,Eyes-Closed,Lemon
F5,1.645447428562639,2.8140927419217276,2.2740559849621254,1.7089628261566046,sub-010021,Eyes-Closed,Lemon
F1,1.6392116244265393,2.7657381611706313,2.2905206779839453,1.7117733516413334,sub-010021,Eyes-Closed,Lemon
F2,1.6385904128221265,2.736473134065501,2.294057125296633,1.6849268853925048,sub-010021,Eyes-Closed,Lemon
F6,1.6468702181008008,2.765566600778331,2.282697314356161,1.7062740012784894,sub-010021,Eyes-Closed,Lemon
FT7,1.638901382767679,2.8373666906798793,2.2885888373048595,1.8155988022349165,sub-010021,Eyes-Closed,Lemon
FC3,1.6530735222253548,2.7194857012050377,2.296622525923058,1.6247835348119977,sub-010021,Eyes-Closed,Lemon
FC4,1.6365949313717183,2.7360999996313216,2.288940207702575,1.6431554288903616,sub-010021,Eyes-Closed,Lemon
FT8,1.6095431573807955,2.745115472548691,2.297534228854616,2.016573812821664,sub-010021,Eyes-Closed,Lemon
C5,1.6436958170432243,2.760590209105808,2.302563221865329,1.6811967815149977,sub-010021,Eyes-Closed,Lemon
C1,1.6459872313247015,2.700136115975043,2.2986908882893653,1.684231882524947,sub-010021,Eyes-Closed,Lemon
C2,1.6284916587857143,2.7403482716015755,2.2961306269940094,1.6741995182348934,sub-010021,Eyes-Closed,Lemon
C6,1.6402486030040038,2.7256446162997756,2.307874322103155,1.7256133154766482,sub-010021,Eyes-Closed,Lemon
TP7,1.6387536538816085,2.7535801010954613,2.3044292375757336,1.8365048612971395,sub-010021,Eyes-Closed,Lemon
CP3,1.6265297890023351,2.869676285989623,2.2668001223812957,1.5950062754145273,sub-010021,Eyes-Closed,Lemon
CPz,1.6365782040466161,2.9160893582011678,2.2487208814580204,1.5680904090885845,sub-010021,Eyes-Closed,Lemon
CP4,1.6340419367960073,2.838570937685203,2.270445160133253,1.6104212594593181,sub-010021,Eyes-Closed,Lemon
TP8,1.6436089748420852,2.83587979468739,2.29219641368586,1.79969896360387,sub-010021,Eyes-Closed,Lemon
P5,1.630500026830489,3.0010505196477357,2.229120194588345,1.637725695485216,sub-010021,Eyes-Closed,Lemon
P1,1.6325324837123862,3.0162585631075327,2.200319531533858,1.4376746011244244,sub-010021,Eyes-Closed,Lemon
P2,1.6330965924798986,3.014368971685645,2.206232041863574,1.4377527770193985,sub-010021,Eyes-Closed,Lemon
P6,1.6332550502415213,3.0778038481614267,2.204698712646399,1.5390557183078235,sub-010021,Eyes-Closed,Lemon
PO7,1.628046706544605,3.0708167237250934,2.222607403434174,1.6290385712936581,sub-010021,Eyes-Closed,Lemon
PO3,1.630213857202959,3.0899935310031634,2.1838329429376255,1.4349491282313747,sub-010021,Eyes-Closed,Lemon
POz,1.6353455455424926,3.0343267487289785,2.2167077557696064,1.4576317604844757,sub-010021,Eyes-Closed,Lemon
PO4,1.6380140377659478,3.0746065974360164,2.206625691502676,1.4681956767940512,sub-010021,Eyes-Closed,Lemon
PO8,1.6376245903322448,3.051797414492498,2.2272959518522155,1.6306408597935007,sub-010021,Eyes-Closed,Lemon
Fp1,1.634991775803904,2.6265266401639185,2.309583878539847,1.8700360810430425,sub-010021,Eyes-Open,Lemon
Fp2,1.6265430316639384,2.614156755649758,2.309468814756802,1.841830239983202,sub-010021,Eyes-Open,Lemon
F7,1.6260242147316661,2.620439167445365,2.304990073107178,2.02597151891826,sub-010021,Eyes-Open,Lemon
F3,1.6508013822613532,2.500421515093564,2.3210935468461464,1.7017839865862685,sub-010021,Eyes-Open,Lemon
Fz,1.6486881449123936,2.536650555815602,2.3192114255672687,1.7458701732099122,sub-010021,Eyes-Open,Lemon
F4,1.6472385606646824,2.5015107020384244,2.3205716380982016,1.6019632400013817,sub-010021,Eyes-Open,Lemon
F8,1.627492405475699,2.580164403350018,2.3078904566038876,2.0109396115788956,sub-010021,Eyes-Open,Lemon
FC5,1.6391126901516186,2.4648542080975187,2.3193401849519137,1.729915164842878,sub-010021,Eyes-Open,Lemon
FC1,1.649783780429858,2.4900614802008523,2.3201106126222135,1.7001053412619065,sub-010021,Eyes-Open,Lemon
FC2,1.654039206511063,2.544947079862065,2.321021218061863,1.6397552648025742,sub-010021,Eyes-Open,Lemon
FC6,1.639349823844816,2.5666627305645267,2.318141000529098,1.789531845325416,sub-010021,Eyes-Open,Lemon
T7,1.6421915288885427,2.5377671947549776,2.3182035732178603,1.8896715386934115,sub-010021,Eyes-Open,Lemon
C3,1.6324380008514074,2.620360510814316,2.3032069609485935,1.591385941173309,sub-010021,Eyes-Open,Lemon
Cz,1.6452515501286626,2.527447883013288,2.3169624029016087,1.736189084029786,sub-010021,Eyes-Open,Lemon
C4,1.6312792947546395,2.620260327177782,2.3097054047691272,1.6325963348134982,sub-010021,Eyes-Open,Lemon
T8,1.635791895791309,2.558553538242745,2.3152981971356095,1.95088909472353,sub-010021,Eyes-Open,Lemon
CP5,1.6358011261712804,2.613900124673665,2.308570708173642,1.6409729268386601,sub-010021,Eyes-Open,Lemon
CP1,1.6242086679566616,2.7052198848837543,2.3051840084988218,1.7403116681008501,sub-010021,Eyes-Open,Lemon
CP2,1.6390034744880162,2.695951447592015,2.3103787183200737,1.7422129227061212,sub-010021,Eyes-Open,Lemon
CP6,1.6450114727337932,2.619948437539031,2.31475468176183,1.6533585998149438,sub-010021,Eyes-Open,Lemon
AFz,1.642674375521024,2.579368686286884,2.3173913887244515,1.7785854591344958,sub-010021,Eyes-Open,Lemon
P7,1.6325722566452825,2.5863797537800792,2.3192942345682437,1.773709217370598,sub-010021,Eyes-Open,Lemon
P3,1.6179680368805902,2.7534467752766014,2.3004608634098975,1.662974757566408,sub-010021,Eyes-Open,Lemon
Pz,1.61176626560112,2.7545994947105186,2.3099288844268413,1.7594365902689624,sub-010021,Eyes-Open,Lemon
P4,1.6214206531094475,2.727367945423438,2.3089528962882087,1.67376062239414,sub-010021,Eyes-Open,Lemon
P8,1.6171488003515975,2.6362724905445116,2.320046858720596,1.8103244532710583,sub-010021,Eyes-Open,Lemon
PO9,1.6345644133440653,2.634064472369386,2.318272916154096,1.856602962796484,sub-010021,Eyes-Open,Lemon
O1,1.6162878920770751,2.6648189796992643,2.317824105466106,1.801202122020523,sub-010021,Eyes-Open,Lemon
Oz,1.6186349678707463,2.593172405513174,2.317960731104555,1.8709581165771967,sub-010021,Eyes-Open,Lemon
O2,1.6149142736134259,2.6376273012311806,2.3182047856280077,1.8169765135485452,sub-010021,Eyes-Open,Lemon
PO10,1.6413347509024214,2.6653532036108496,2.3146906437680643,1.8922463375905425,sub-010021,Eyes-Open,Lemon
AF7,1.6343409165915017,2.4611566373303693,2.311965499664558,1.9561946169797608,sub-010021,Eyes-Open,Lemon
AF3,1.6438357311729017,2.578259261509765,2.316162048919567,1.8044473331361404,sub-010021,Eyes-Open,Lemon
