Value,Score,Method,Channel,Optimal,What,Participant,Condition,Sampling_Rate,Lowpass,Original_Frequencies,Duration,Dataset
1,0.00033205094570710065,AFN,PO3,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
2,0.10720052870891066,AFN,PO3,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
3,0.3357975280002912,AFN,PO3,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
4,0.5256035059216345,AFN,PO3,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
5,0.6636866596555495,AFN,PO3,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
6,0.7486618166771102,AFN,PO3,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
7,0.80831203391649,AFN,PO3,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
8,0.8564284000931484,AFN,PO3,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
9,0.8825636109719249,AFN,PO3,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
10,0.9097468543305791,AFN,PO3,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
11,0.9253393226140415,AFN,PO3,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
12,0.940238053707317,AFN,PO3,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
1,0.0002310960310920706,AFN,POz,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
2,0.10712235984094512,AFN,POz,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
3,0.3368702214788117,AFN,POz,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
4,0.521864237743687,AFN,POz,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
5,0.6606725679743544,AFN,POz,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
6,0.7484595898829222,AFN,POz,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
7,0.8139580341806633,AFN,POz,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
8,0.8469724444605532,AFN,POz,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
9,0.8869792959536685,AFN,POz,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
10,0.9079750763994081,AFN,POz,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
11,0.9251591813604312,AFN,POz,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
12,0.9409456233743474,AFN,POz,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
1,0.00010438371385416296,AFN,PO4,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
2,0.10782923849143916,AFN,PO4,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
3,0.3345276025668097,AFN,PO4,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
4,0.5274438989848832,AFN,PO4,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
5,0.6594797383592843,AFN,PO4,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
6,0.7469258351611,AFN,PO4,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
7,0.8113708490558786,AFN,PO4,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
8,0.8521201773393042,AFN,PO4,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
9,0.8832029053891525,AFN,PO4,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
10,0.908156815391591,AFN,PO4,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
11,0.9279488362070822,AFN,PO4,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
12,0.9404552426511842,AFN,PO4,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
1,0.00041554615061961355,AFN,PO8,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
2,0.10583814305254324,AFN,PO8,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
3,0.3377171260025938,AFN,PO8,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
4,0.5278471261682747,AFN,PO8,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
5,0.655595121827576,AFN,PO8,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
6,0.7460648297864364,AFN,PO8,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
7,0.8103236493648812,AFN,PO8,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
8,0.8547707782967852,AFN,PO8,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
9,0.8851154777849116,AFN,PO8,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
10,0.9098092030145257,AFN,PO8,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
11,0.9235683845131827,AFN,PO8,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
12,0.9375279163595412,AFN,PO8,7,Dimension,sub-010002,Eyes-Open,250.0,50.0,0.0-125.0,7.8574,Lemon
1,0.00033879434732995783,AFN,Fp1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.10891381758159822,AFN,Fp1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.3516634251196235,AFN,Fp1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5394625992491567,AFN,Fp1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6679450085287272,AFN,Fp1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7472508116348805,AFN,Fp1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8229043614563263,AFN,Fp1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8628948804198303,AFN,Fp1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8934199211541035,AFN,Fp1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.9149454885787215,AFN,Fp1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9352901187779616,AFN,Fp1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9436901734720137,AFN,Fp1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.00036762927625594587,AFN,Fp2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.10727044124184872,AFN,Fp2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.35046718044756625,AFN,Fp2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5402633475034624,AFN,Fp2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6659891043277876,AFN,Fp2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7507594188104738,AFN,Fp2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8128927495445555,AFN,Fp2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8668445323716062,AFN,Fp2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8953995471709177,AFN,Fp2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.915233575885753,AFN,Fp2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9314729944172574,AFN,Fp2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9457421503074344,AFN,Fp2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.00030685180916107345,AFN,F7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.10770741774120157,AFN,F7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.345369546363758,AFN,F7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5370710778026079,AFN,F7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6641088345078203,AFN,F7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.74624768008517,AFN,F7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8124564751014682,AFN,F7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8638378316007093,AFN,F7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.893584213803909,AFN,F7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.910312628963909,AFN,F7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9308906614278266,AFN,F7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9420099513865495,AFN,F7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.00046694507403053764,AFN,F3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.11049647940676406,AFN,F3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.34691702366981114,AFN,F3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5356982489893979,AFN,F3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6620573421883277,AFN,F3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7571564964935116,AFN,F3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.812686390865893,AFN,F3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8577063806983792,AFN,F3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8922508077500936,AFN,F3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.9119205433806857,AFN,F3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9294045730169231,AFN,F3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9449048937387403,AFN,F3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.00019523891746711262,AFN,Fz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.11041112930252578,AFN,Fz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.3463485615529831,AFN,Fz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5347594532136607,AFN,Fz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6687718801562016,AFN,Fz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7468605829440345,AFN,Fz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8142944702487601,AFN,Fz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8605844610273601,AFN,Fz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8878284785182637,AFN,Fz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.9133909286846014,AFN,Fz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9314985529485181,AFN,Fz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9446077381863031,AFN,Fz,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.0001309509593624796,AFN,F4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.11023551325725042,AFN,F4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.34457889444768314,AFN,F4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5357634221371637,AFN,F4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6639881686573821,AFN,F4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7508450796216384,AFN,F4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8091495747602067,AFN,F4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8624363805463134,AFN,F4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8868973248255624,AFN,F4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.9167823244729105,AFN,F4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9321282350399734,AFN,F4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9458976291308853,AFN,F4,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.00031902107156710007,AFN,F8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.10786418581586968,AFN,F8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.3478789936953681,AFN,F8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5369699272547996,AFN,F8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6651212351454908,AFN,F8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7479744755551577,AFN,F8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8123386725807917,AFN,F8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8629788412223647,AFN,F8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8903863999406096,AFN,F8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.9098969355843127,AFN,F8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9334936378189373,AFN,F8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9441379993129276,AFN,F8,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.0002500035774530031,AFN,FC5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.10833630580811572,AFN,FC5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.34646734683819436,AFN,FC5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5281491057920775,AFN,FC5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6623160371337051,AFN,FC5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.753237553907768,AFN,FC5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8091698301717851,AFN,FC5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8607716032352708,AFN,FC5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8883199204907307,AFN,FC5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.9159861599141036,AFN,FC5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9280285747981412,AFN,FC5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9456502475355444,AFN,FC5,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.00040621625444341083,AFN,FC1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.11076665651318639,AFN,FC1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.3434610559525759,AFN,FC1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5321779617391731,AFN,FC1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6635154293146649,AFN,FC1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7534701433434976,AFN,FC1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8068088182911755,AFN,FC1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8638246924824835,AFN,FC1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8900377317618234,AFN,FC1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.9117368681275428,AFN,FC1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9293738053802927,AFN,FC1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9430986324492948,AFN,FC1,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.00044356376129071955,AFN,FC2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.10861383312243222,AFN,FC2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.3423818204633975,AFN,FC2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5364400127607845,AFN,FC2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6598945986924509,AFN,FC2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7493310867225238,AFN,FC2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8163166958971815,AFN,FC2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.860492741614312,AFN,FC2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8888187413888942,AFN,FC2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.9117512342036532,AFN,FC2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9299370485195682,AFN,FC2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9432906903363367,AFN,FC2,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.00014251791114720292,AFN,FC6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.10753877183724608,AFN,FC6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.3485647738950782,AFN,FC6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5304403083024617,AFN,FC6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6620488273280015,AFN,FC6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7504707121880358,AFN,FC6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8098320654696906,AFN,FC6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8576816464399223,AFN,FC6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8936310292776082,AFN,FC6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.9135542448515015,AFN,FC6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9326974728797034,AFN,FC6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9393960026887594,AFN,FC6,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.0004225084165210409,AFN,T7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.10663158689791545,AFN,T7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.34142156947237895,AFN,T7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5279500239801549,AFN,T7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6613184021933979,AFN,T7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7463933328581244,AFN,T7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8089988037876177,AFN,T7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8606546818332109,AFN,T7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.88698415546007,AFN,T7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.9128760754814713,AFN,T7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
11,0.9317392190097896,AFN,T7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
12,0.9416605506380166,AFN,T7,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
1,0.0004134729992363557,AFN,C3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
2,0.11327332524479808,AFN,C3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
3,0.3397657974941356,AFN,C3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
4,0.5314349932229879,AFN,C3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
5,0.6686818617711849,AFN,C3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
6,0.7533925935069007,AFN,C3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
7,0.8161652179267236,AFN,C3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
8,0.8660726758138528,AFN,C3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
9,0.8941185782136304,AFN,C3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
10,0.9091159674540021,AFN,C3,7,Dimension,sub-010003,Eyes-Closed,250.0,50.0,0.0-125.0,7.967733333333333,Lemon
