Rpeaks,Participant,Sampling_Rate,Database
774594,MIT-LongTerm_00,128,MIT-LongTerm
774698,MIT-LongTerm_00,128,MIT-LongTerm
774801,MIT-LongTerm_00,128,MIT-LongTerm
774900,MIT-LongTerm_00,128,MIT-LongTerm
775001,MIT-LongTerm_00,128,MIT-LongTerm
775103,MIT-LongTerm_00,128,MIT-LongTerm
775205,MIT-LongTerm_00,128,MIT-LongTerm
775303,MIT-LongTerm_00,128,MIT-LongTerm
775402,MIT-LongTerm_00,128,MIT-LongTerm
775507,MIT-LongTerm_00,128,MIT-LongTerm
775611,MIT-LongTerm_00,128,MIT-LongTerm
775713,MIT-LongTerm_00,128,MIT-LongTerm
775810,MIT-LongTerm_00,128,MIT-LongTerm
775909,MIT-LongTerm_00,128,MIT-LongTerm
776011,MIT-LongTerm_00,128,MIT-LongTerm
776110,MIT-LongTerm_00,128,MIT-LongTerm
776208,MIT-LongTerm_00,128,MIT-LongTerm
776305,MIT-LongTerm_00,128,MIT-LongTerm
776403,MIT-LongTerm_00,128,MIT-LongTerm
776503,MIT-LongTerm_00,128,MIT-LongTerm
776599,MIT-LongTerm_00,128,MIT-LongTerm
776696,MIT-LongTerm_00,128,MIT-LongTerm
776797,MIT-LongTerm_00,128,MIT-LongTerm
776897,MIT-LongTerm_00,128,MIT-LongTerm
776997,MIT-LongTerm_00,128,MIT-LongTerm
777092,MIT-LongTerm_00,128,MIT-LongTerm
777187,MIT-LongTerm_00,128,MIT-LongTerm
777286,MIT-LongTerm_00,128,MIT-LongTerm
777388,MIT-LongTerm_00,128,MIT-LongTerm
777488,MIT-LongTerm_00,128,MIT-LongTerm
777584,MIT-LongTerm_00,128,MIT-LongTerm
777681,MIT-LongTerm_00,128,MIT-LongTerm
777780,MIT-LongTerm_00,128,MIT-LongTerm
777879,MIT-LongTerm_00,128,MIT-LongTerm
778068,MIT-LongTerm_00,128,MIT-LongTerm
778162,MIT-LongTerm_00,128,MIT-LongTerm
778256,MIT-LongTerm_00,128,MIT-LongTerm
778441,MIT-LongTerm_00,128,MIT-LongTerm
778617,MIT-LongTerm_00,128,MIT-LongTerm
778704,MIT-LongTerm_00,128,MIT-LongTerm
778884,MIT-LongTerm_00,128,MIT-LongTerm
778969,MIT-LongTerm_00,128,MIT-LongTerm
779154,MIT-LongTerm_00,128,MIT-LongTerm
779243,MIT-LongTerm_00,128,MIT-LongTerm
779428,MIT-LongTerm_00,128,MIT-LongTerm
779517,MIT-LongTerm_00,128,MIT-LongTerm
779707,MIT-LongTerm_00,128,MIT-LongTerm
779795,MIT-LongTerm_00,128,MIT-LongTerm
779886,MIT-LongTerm_00,128,MIT-LongTerm
779977,MIT-LongTerm_00,128,MIT-LongTerm
780074,MIT-LongTerm_00,128,MIT-LongTerm
780174,MIT-LongTerm_00,128,MIT-LongTerm
780270,MIT-LongTerm_00,128,MIT-LongTerm
780368,MIT-LongTerm_00,128,MIT-LongTerm
780467,MIT-LongTerm_00,128,MIT-LongTerm
780571,MIT-LongTerm_00,128,MIT-LongTerm
780670,MIT-LongTerm_00,128,MIT-LongTerm
780766,MIT-LongTerm_00,128,MIT-LongTerm
780866,MIT-LongTerm_00,128,MIT-LongTerm
780966,MIT-LongTerm_00,128,MIT-LongTerm
781066,MIT-LongTerm_00,128,MIT-LongTerm
781161,MIT-LongTerm_00,128,MIT-LongTerm
781256,MIT-LongTerm_00,128,MIT-LongTerm
781354,MIT-LongTerm_00,128,MIT-LongTerm
781454,MIT-LongTerm_00,128,MIT-LongTerm
781551,MIT-LongTerm_00,128,MIT-LongTerm
781648,MIT-LongTerm_00,128,MIT-LongTerm
781744,MIT-LongTerm_00,128,MIT-LongTerm
781847,MIT-LongTerm_00,128,MIT-LongTerm
781949,MIT-LongTerm_00,128,MIT-LongTerm
782052,MIT-LongTerm_00,128,MIT-LongTerm
782153,MIT-LongTerm_00,128,MIT-LongTerm
782252,MIT-LongTerm_00,128,MIT-LongTerm
782359,MIT-LongTerm_00,128,MIT-LongTerm
782462,MIT-LongTerm_00,128,MIT-LongTerm
782563,MIT-LongTerm_00,128,MIT-LongTerm
782661,MIT-LongTerm_00,128,MIT-LongTerm
782857,MIT-LongTerm_00,128,MIT-LongTerm
783052,MIT-LongTerm_00,128,MIT-LongTerm
783142,MIT-LongTerm_00,128,MIT-LongTerm
783232,MIT-LongTerm_00,128,MIT-LongTerm
783331,MIT-LongTerm_00,128,MIT-LongTerm
783426,MIT-LongTerm_00,128,MIT-LongTerm
783522,MIT-LongTerm_00,128,MIT-LongTerm
783616,MIT-LongTerm_00,128,MIT-LongTerm
783716,MIT-LongTerm_00,128,MIT-LongTerm
783817,MIT-LongTerm_00,128,MIT-LongTerm
783916,MIT-LongTerm_00,128,MIT-LongTerm
784012,MIT-LongTerm_00,128,MIT-LongTerm
784109,MIT-LongTerm_00,128,MIT-LongTerm
784215,MIT-LongTerm_00,128,MIT-LongTerm
784319,MIT-LongTerm_00,128,MIT-LongTerm
784417,MIT-LongTerm_00,128,MIT-LongTerm
784513,MIT-LongTerm_00,128,MIT-LongTerm
784613,MIT-LongTerm_00,128,MIT-LongTerm
784713,MIT-LongTerm_00,128,MIT-LongTerm
784812,MIT-LongTerm_00,128,MIT-LongTerm
784908,MIT-LongTerm_00,128,MIT-LongTerm
785002,MIT-LongTerm_00,128,MIT-LongTerm
785103,MIT-LongTerm_00,128,MIT-LongTerm
785203,MIT-LongTerm_00,128,MIT-LongTerm
785303,MIT-LongTerm_00,128,MIT-LongTerm
785400,MIT-LongTerm_00,128,MIT-LongTerm
785495,MIT-LongTerm_00,128,MIT-LongTerm
785593,MIT-LongTerm_00,128,MIT-LongTerm
785694,MIT-LongTerm_00,128,MIT-LongTerm
785791,MIT-LongTerm_00,128,MIT-LongTerm
785886,MIT-LongTerm_00,128,MIT-LongTerm
785978,MIT-LongTerm_00,128,MIT-LongTerm
786076,MIT-LongTerm_00,128,MIT-LongTerm
786172,MIT-LongTerm_00,128,MIT-LongTerm
786270,MIT-LongTerm_00,128,MIT-LongTerm
786364,MIT-LongTerm_00,128,MIT-LongTerm
786459,MIT-LongTerm_00,128,MIT-LongTerm
786558,MIT-LongTerm_00,128,MIT-LongTerm
786658,MIT-LongTerm_00,128,MIT-LongTerm
786758,MIT-LongTerm_00,128,MIT-LongTerm
786855,MIT-LongTerm_00,128,MIT-LongTerm
786955,MIT-LongTerm_00,128,MIT-LongTerm
787059,MIT-LongTerm_00,128,MIT-LongTerm
787161,MIT-LongTerm_00,128,MIT-LongTerm
787260,MIT-LongTerm_00,128,MIT-LongTerm
787355,MIT-LongTerm_00,128,MIT-LongTerm
787455,MIT-LongTerm_00,128,MIT-LongTerm
787553,MIT-LongTerm_00,128,MIT-LongTerm
787652,MIT-LongTerm_00,128,MIT-LongTerm
787748,MIT-LongTerm_00,128,MIT-LongTerm
787846,MIT-LongTerm_00,128,MIT-LongTerm
787944,MIT-LongTerm_00,128,MIT-LongTerm
788044,MIT-LongTerm_00,128,MIT-LongTerm
788141,MIT-LongTerm_00,128,MIT-LongTerm
788238,MIT-LongTerm_00,128,MIT-LongTerm
788336,MIT-LongTerm_00,128,MIT-LongTerm
788436,MIT-LongTerm_00,128,MIT-LongTerm
788537,MIT-LongTerm_00,128,MIT-LongTerm
788631,MIT-LongTerm_00,128,MIT-LongTerm
788725,MIT-LongTerm_00,128,MIT-LongTerm
788824,MIT-LongTerm_00,128,MIT-LongTerm
788922,MIT-LongTerm_00,128,MIT-LongTerm
789022,MIT-LongTerm_00,128,MIT-LongTerm
789120,MIT-LongTerm_00,128,MIT-LongTerm
789216,MIT-LongTerm_00,128,MIT-LongTerm
789316,MIT-LongTerm_00,128,MIT-LongTerm
789414,MIT-LongTerm_00,128,MIT-LongTerm
789512,MIT-LongTerm_00,128,MIT-LongTerm
789608,MIT-LongTerm_00,128,MIT-LongTerm
789708,MIT-LongTerm_00,128,MIT-LongTerm
789810,MIT-LongTerm_00,128,MIT-LongTerm
789911,MIT-LongTerm_00,128,MIT-LongTerm
790011,MIT-LongTerm_00,128,MIT-LongTerm
790111,MIT-LongTerm_00,128,MIT-LongTerm
790214,MIT-LongTerm_00,128,MIT-LongTerm
790319,MIT-LongTerm_00,128,MIT-LongTerm
790422,MIT-LongTerm_00,128,MIT-LongTerm
790523,MIT-LongTerm_00,128,MIT-LongTerm
790625,MIT-LongTerm_00,128,MIT-LongTerm
790726,MIT-LongTerm_00,128,MIT-LongTerm
790828,MIT-LongTerm_00,128,MIT-LongTerm
790929,MIT-LongTerm_00,128,MIT-LongTerm
791029,MIT-LongTerm_00,128,MIT-LongTerm
791132,MIT-LongTerm_00,128,MIT-LongTerm
791234,MIT-LongTerm_00,128,MIT-LongTerm
791335,MIT-LongTerm_00,128,MIT-LongTerm
791435,MIT-LongTerm_00,128,MIT-LongTerm
791535,MIT-LongTerm_00,128,MIT-LongTerm
791638,MIT-LongTerm_00,128,MIT-LongTerm
791741,MIT-LongTerm_00,128,MIT-LongTerm
791840,MIT-LongTerm_00,128,MIT-LongTerm
791935,MIT-LongTerm_00,128,MIT-LongTerm
792032,MIT-LongTerm_00,128,MIT-LongTerm
792132,MIT-LongTerm_00,128,MIT-LongTerm
792230,MIT-LongTerm_00,128,MIT-LongTerm
792326,MIT-LongTerm_00,128,MIT-LongTerm
792422,MIT-LongTerm_00,128,MIT-LongTerm
792519,MIT-LongTerm_00,128,MIT-LongTerm
792712,MIT-LongTerm_00,128,MIT-LongTerm
792803,MIT-LongTerm_00,128,MIT-LongTerm
792892,MIT-LongTerm_00,128,MIT-LongTerm
792986,MIT-LongTerm_00,128,MIT-LongTerm
793080,MIT-LongTerm_00,128,MIT-LongTerm
793175,MIT-LongTerm_00,128,MIT-LongTerm
793267,MIT-LongTerm_00,128,MIT-LongTerm
793360,MIT-LongTerm_00,128,MIT-LongTerm
793458,MIT-LongTerm_00,128,MIT-LongTerm
793555,MIT-LongTerm_00,128,MIT-LongTerm
793654,MIT-LongTerm_00,128,MIT-LongTerm
793751,MIT-LongTerm_00,128,MIT-LongTerm
793847,MIT-LongTerm_00,128,MIT-LongTerm
793949,MIT-LongTerm_00,128,MIT-LongTerm
794046,MIT-LongTerm_00,128,MIT-LongTerm
794143,MIT-LongTerm_00,128,MIT-LongTerm
794238,MIT-LongTerm_00,128,MIT-LongTerm
794333,MIT-LongTerm_00,128,MIT-LongTerm
794429,MIT-LongTerm_00,128,MIT-LongTerm
794529,MIT-LongTerm_00,128,MIT-LongTerm
794625,MIT-LongTerm_00,128,MIT-LongTerm
794720,MIT-LongTerm_00,128,MIT-LongTerm
794814,MIT-LongTerm_00,128,MIT-LongTerm
794909,MIT-LongTerm_00,128,MIT-LongTerm
795006,MIT-LongTerm_00,128,MIT-LongTerm
795099,MIT-LongTerm_00,128,MIT-LongTerm
795192,MIT-LongTerm_00,128,MIT-LongTerm
795286,MIT-LongTerm_00,128,MIT-LongTerm
795383,MIT-LongTerm_00,128,MIT-LongTerm
795479,MIT-LongTerm_00,128,MIT-LongTerm
795574,MIT-LongTerm_00,128,MIT-LongTerm
795668,MIT-LongTerm_00,128,MIT-LongTerm
795762,MIT-LongTerm_00,128,MIT-LongTerm
795860,MIT-LongTerm_00,128,MIT-LongTerm
795957,MIT-LongTerm_00,128,MIT-LongTerm
796050,MIT-LongTerm_00,128,MIT-LongTerm
796143,MIT-LongTerm_00,128,MIT-LongTerm
796238,MIT-LongTerm_00,128,MIT-LongTerm
796334,MIT-LongTerm_00,128,MIT-LongTerm
796431,MIT-LongTerm_00,128,MIT-LongTerm
796524,MIT-LongTerm_00,128,MIT-LongTerm
796616,MIT-LongTerm_00,128,MIT-LongTerm
796709,MIT-LongTerm_00,128,MIT-LongTerm
796803,MIT-LongTerm_00,128,MIT-LongTerm
796898,MIT-LongTerm_00,128,MIT-LongTerm
796991,MIT-LongTerm_00,128,MIT-LongTerm
797082,MIT-LongTerm_00,128,MIT-LongTerm
797174,MIT-LongTerm_00,128,MIT-LongTerm
797269,MIT-LongTerm_00,128,MIT-LongTerm
797364,MIT-LongTerm_00,128,MIT-LongTerm
797459,MIT-LongTerm_00,128,MIT-LongTerm
797552,MIT-LongTerm_00,128,MIT-LongTerm
797645,MIT-LongTerm_00,128,MIT-LongTerm
797740,MIT-LongTerm_00,128,MIT-LongTerm
797838,MIT-LongTerm_00,128,MIT-LongTerm
797933,MIT-LongTerm_00,128,MIT-LongTerm
798029,MIT-LongTerm_00,128,MIT-LongTerm
798128,MIT-LongTerm_00,128,MIT-LongTerm
798228,MIT-LongTerm_00,128,MIT-LongTerm
798326,MIT-LongTerm_00,128,MIT-LongTerm
798423,MIT-LongTerm_00,128,MIT-LongTerm
798520,MIT-LongTerm_00,128,MIT-LongTerm
798621,MIT-LongTerm_00,128,MIT-LongTerm
798722,MIT-LongTerm_00,128,MIT-LongTerm
798824,MIT-LongTerm_00,128,MIT-LongTerm
798920,MIT-LongTerm_00,128,MIT-LongTerm
799019,MIT-LongTerm_00,128,MIT-LongTerm
799117,MIT-LongTerm_00,128,MIT-LongTerm
799219,MIT-LongTerm_00,128,MIT-LongTerm
799317,MIT-LongTerm_00,128,MIT-LongTerm
799412,MIT-LongTerm_00,128,MIT-LongTerm
799512,MIT-LongTerm_00,128,MIT-LongTerm
799614,MIT-LongTerm_00,128,MIT-LongTerm
799715,MIT-LongTerm_00,128,MIT-LongTerm
799814,MIT-LongTerm_00,128,MIT-LongTerm
799909,MIT-LongTerm_00,128,MIT-LongTerm
800007,MIT-LongTerm_00,128,MIT-LongTerm
800107,MIT-LongTerm_00,128,MIT-LongTerm
800206,MIT-LongTerm_00,128,MIT-LongTerm
800302,MIT-LongTerm_00,128,MIT-LongTerm
800396,MIT-LongTerm_00,128,MIT-LongTerm
800494,MIT-LongTerm_00,128,MIT-LongTerm
800592,MIT-LongTerm_00,128,MIT-LongTerm
800688,MIT-LongTerm_00,128,MIT-LongTerm
800784,MIT-LongTerm_00,128,MIT-LongTerm
800878,MIT-LongTerm_00,128,MIT-LongTerm
800974,MIT-LongTerm_00,128,MIT-LongTerm
801072,MIT-LongTerm_00,128,MIT-LongTerm
801171,MIT-LongTerm_00,128,MIT-LongTerm
801264,MIT-LongTerm_00,128,MIT-LongTerm
801357,MIT-LongTerm_00,128,MIT-LongTerm
801451,MIT-LongTerm_00,128,MIT-LongTerm
801548,MIT-LongTerm_00,128,MIT-LongTerm
801645,MIT-LongTerm_00,128,MIT-LongTerm
801740,MIT-LongTerm_00,128,MIT-LongTerm
801834,MIT-LongTerm_00,128,MIT-LongTerm
801933,MIT-LongTerm_00,128,MIT-LongTerm
802031,MIT-LongTerm_00,128,MIT-LongTerm
802143,MIT-LongTerm_00,128,MIT-LongTerm
802222,MIT-LongTerm_00,128,MIT-LongTerm
802313,MIT-LongTerm_00,128,MIT-LongTerm
802406,MIT-LongTerm_00,128,MIT-LongTerm
802502,MIT-LongTerm_00,128,MIT-LongTerm
802597,MIT-LongTerm_00,128,MIT-LongTerm
802690,MIT-LongTerm_00,128,MIT-LongTerm
802781,MIT-LongTerm_00,128,MIT-LongTerm
802874,MIT-LongTerm_00,128,MIT-LongTerm
802969,MIT-LongTerm_00,128,MIT-LongTerm
803063,MIT-LongTerm_00,128,MIT-LongTerm
803156,MIT-LongTerm_00,128,MIT-LongTerm
803253,MIT-LongTerm_00,128,MIT-LongTerm
803349,MIT-LongTerm_00,128,MIT-LongTerm
803446,MIT-LongTerm_00,128,MIT-LongTerm
803542,MIT-LongTerm_00,128,MIT-LongTerm
803637,MIT-LongTerm_00,128,MIT-LongTerm
803733,MIT-LongTerm_00,128,MIT-LongTerm
803831,MIT-LongTerm_00,128,MIT-LongTerm
804021,MIT-LongTerm_00,128,MIT-LongTerm
804203,MIT-LongTerm_00,128,MIT-LongTerm
804290,MIT-LongTerm_00,128,MIT-LongTerm
804382,MIT-LongTerm_00,128,MIT-LongTerm
804562,MIT-LongTerm_00,128,MIT-LongTerm
804738,MIT-LongTerm_00,128,MIT-LongTerm
804826,MIT-LongTerm_00,128,MIT-LongTerm
804912,MIT-LongTerm_00,128,MIT-LongTerm
805000,MIT-LongTerm_00,128,MIT-LongTerm
805091,MIT-LongTerm_00,128,MIT-LongTerm
805182,MIT-LongTerm_00,128,MIT-LongTerm
805279,MIT-LongTerm_00,128,MIT-LongTerm
805374,MIT-LongTerm_00,128,MIT-LongTerm
805470,MIT-LongTerm_00,128,MIT-LongTerm
805663,MIT-LongTerm_00,128,MIT-LongTerm
805851,MIT-LongTerm_00,128,MIT-LongTerm
805939,MIT-LongTerm_00,128,MIT-LongTerm
806030,MIT-LongTerm_00,128,MIT-LongTerm
806124,MIT-LongTerm_00,128,MIT-LongTerm
806320,MIT-LongTerm_00,128,MIT-LongTerm
806412,MIT-LongTerm_00,128,MIT-LongTerm
806619,MIT-LongTerm_00,128,MIT-LongTerm
806917,MIT-LongTerm_00,128,MIT-LongTerm
807010,MIT-LongTerm_00,128,MIT-LongTerm
807205,MIT-LongTerm_00,128,MIT-LongTerm
807389,MIT-LongTerm_00,128,MIT-LongTerm
807485,MIT-LongTerm_00,128,MIT-LongTerm
807584,MIT-LongTerm_00,128,MIT-LongTerm
807885,MIT-LongTerm_00,128,MIT-LongTerm
807985,MIT-LongTerm_00,128,MIT-LongTerm
808082,MIT-LongTerm_00,128,MIT-LongTerm
808180,MIT-LongTerm_00,128,MIT-LongTerm
808283,MIT-LongTerm_00,128,MIT-LongTerm
808387,MIT-LongTerm_00,128,MIT-LongTerm
808598,MIT-LongTerm_00,128,MIT-LongTerm
808697,MIT-LongTerm_00,128,MIT-LongTerm
808903,MIT-LongTerm_00,128,MIT-LongTerm
809110,MIT-LongTerm_00,128,MIT-LongTerm
809280,MIT-LongTerm_00,128,MIT-LongTerm
809574,MIT-LongTerm_00,128,MIT-LongTerm
809957,MIT-LongTerm_00,128,MIT-LongTerm
810049,MIT-LongTerm_00,128,MIT-LongTerm
810431,MIT-LongTerm_00,128,MIT-LongTerm
810616,MIT-LongTerm_00,128,MIT-LongTerm
810804,MIT-LongTerm_00,128,MIT-LongTerm
810989,MIT-LongTerm_00,128,MIT-LongTerm
811079,MIT-LongTerm_00,128,MIT-LongTerm
811172,MIT-LongTerm_00,128,MIT-LongTerm
811265,MIT-LongTerm_00,128,MIT-LongTerm
811363,MIT-LongTerm_00,128,MIT-LongTerm
811458,MIT-LongTerm_00,128,MIT-LongTerm
811554,MIT-LongTerm_00,128,MIT-LongTerm
811652,MIT-LongTerm_00,128,MIT-LongTerm
811753,MIT-LongTerm_00,128,MIT-LongTerm
811853,MIT-LongTerm_00,128,MIT-LongTerm
811951,MIT-LongTerm_00,128,MIT-LongTerm
812056,MIT-LongTerm_00,128,MIT-LongTerm
812159,MIT-LongTerm_00,128,MIT-LongTerm
812260,MIT-LongTerm_00,128,MIT-LongTerm
812358,MIT-LongTerm_00,128,MIT-LongTerm
812453,MIT-LongTerm_00,128,MIT-LongTerm
812553,MIT-LongTerm_00,128,MIT-LongTerm
812651,MIT-LongTerm_00,128,MIT-LongTerm
812750,MIT-LongTerm_00,128,MIT-LongTerm
812847,MIT-LongTerm_00,128,MIT-LongTerm
812942,MIT-LongTerm_00,128,MIT-LongTerm
813042,MIT-LongTerm_00,128,MIT-LongTerm
813143,MIT-LongTerm_00,128,MIT-LongTerm
813245,MIT-LongTerm_00,128,MIT-LongTerm
813342,MIT-LongTerm_00,128,MIT-LongTerm
813442,MIT-LongTerm_00,128,MIT-LongTerm
813545,MIT-LongTerm_00,128,MIT-LongTerm
813647,MIT-LongTerm_00,128,MIT-LongTerm
813747,MIT-LongTerm_00,128,MIT-LongTerm
813846,MIT-LongTerm_00,128,MIT-LongTerm
813947,MIT-LongTerm_00,128,MIT-LongTerm
814046,MIT-LongTerm_00,128,MIT-LongTerm
814143,MIT-LongTerm_00,128,MIT-LongTerm
814240,MIT-LongTerm_00,128,MIT-LongTerm
814429,MIT-LongTerm_00,128,MIT-LongTerm
814621,MIT-LongTerm_00,128,MIT-LongTerm
814712,MIT-LongTerm_00,128,MIT-LongTerm
814803,MIT-LongTerm_00,128,MIT-LongTerm
814900,MIT-LongTerm_00,128,MIT-LongTerm
814997,MIT-LongTerm_00,128,MIT-LongTerm
815093,MIT-LongTerm_00,128,MIT-LongTerm
815190,MIT-LongTerm_00,128,MIT-LongTerm
815289,MIT-LongTerm_00,128,MIT-LongTerm
815394,MIT-LongTerm_00,128,MIT-LongTerm
815498,MIT-LongTerm_00,128,MIT-LongTerm
815695,MIT-LongTerm_00,128,MIT-LongTerm
815894,MIT-LongTerm_00,128,MIT-LongTerm
815990,MIT-LongTerm_00,128,MIT-LongTerm
816083,MIT-LongTerm_00,128,MIT-LongTerm
816175,MIT-LongTerm_00,128,MIT-LongTerm
816274,MIT-LongTerm_00,128,MIT-LongTerm
816376,MIT-LongTerm_00,128,MIT-LongTerm
816475,MIT-LongTerm_00,128,MIT-LongTerm
816571,MIT-LongTerm_00,128,MIT-LongTerm
816669,MIT-LongTerm_00,128,MIT-LongTerm
816770,MIT-LongTerm_00,128,MIT-LongTerm
816867,MIT-LongTerm_00,128,MIT-LongTerm
817059,MIT-LongTerm_00,128,MIT-LongTerm
817247,MIT-LongTerm_00,128,MIT-LongTerm
817339,MIT-LongTerm_00,128,MIT-LongTerm
817429,MIT-LongTerm_00,128,MIT-LongTerm
817521,MIT-LongTerm_00,128,MIT-LongTerm
817615,MIT-LongTerm_00,128,MIT-LongTerm
817713,MIT-LongTerm_00,128,MIT-LongTerm
817810,MIT-LongTerm_00,128,MIT-LongTerm
817905,MIT-LongTerm_00,128,MIT-LongTerm
818003,MIT-LongTerm_00,128,MIT-LongTerm
818102,MIT-LongTerm_00,128,MIT-LongTerm
818204,MIT-LongTerm_00,128,MIT-LongTerm
818303,MIT-LongTerm_00,128,MIT-LongTerm
818400,MIT-LongTerm_00,128,MIT-LongTerm
818500,MIT-LongTerm_00,128,MIT-LongTerm
818598,MIT-LongTerm_00,128,MIT-LongTerm
818695,MIT-LongTerm_00,128,MIT-LongTerm
818791,MIT-LongTerm_00,128,MIT-LongTerm
818885,MIT-LongTerm_00,128,MIT-LongTerm
818985,MIT-LongTerm_00,128,MIT-LongTerm
819083,MIT-LongTerm_00,128,MIT-LongTerm
819181,MIT-LongTerm_00,128,MIT-LongTerm
819277,MIT-LongTerm_00,128,MIT-LongTerm
819372,MIT-LongTerm_00,128,MIT-LongTerm
819472,MIT-LongTerm_00,128,MIT-LongTerm
819572,MIT-LongTerm_00,128,MIT-LongTerm
819672,MIT-LongTerm_00,128,MIT-LongTerm
819769,MIT-LongTerm_00,128,MIT-LongTerm
819868,MIT-LongTerm_00,128,MIT-LongTerm
819965,MIT-LongTerm_00,128,MIT-LongTerm
820064,MIT-LongTerm_00,128,MIT-LongTerm
820158,MIT-LongTerm_00,128,MIT-LongTerm
820251,MIT-LongTerm_00,128,MIT-LongTerm
820347,MIT-LongTerm_00,128,MIT-LongTerm
820446,MIT-LongTerm_00,128,MIT-LongTerm
820547,MIT-LongTerm_00,128,MIT-LongTerm
820644,MIT-LongTerm_00,128,MIT-LongTerm
820739,MIT-LongTerm_00,128,MIT-LongTerm
820834,MIT-LongTerm_00,128,MIT-LongTerm
820934,MIT-LongTerm_00,128,MIT-LongTerm
821029,MIT-LongTerm_00,128,MIT-LongTerm
821124,MIT-LongTerm_00,128,MIT-LongTerm
821220,MIT-LongTerm_00,128,MIT-LongTerm
821315,MIT-LongTerm_00,128,MIT-LongTerm
821412,MIT-LongTerm_00,128,MIT-LongTerm
821599,MIT-LongTerm_00,128,MIT-LongTerm
821781,MIT-LongTerm_00,128,MIT-LongTerm
821868,MIT-LongTerm_00,128,MIT-LongTerm
821959,MIT-LongTerm_00,128,MIT-LongTerm
822047,MIT-LongTerm_00,128,MIT-LongTerm
822136,MIT-LongTerm_00,128,MIT-LongTerm
822230,MIT-LongTerm_00,128,MIT-LongTerm
822324,MIT-LongTerm_00,128,MIT-LongTerm
822422,MIT-LongTerm_00,128,MIT-LongTerm
822518,MIT-LongTerm_00,128,MIT-LongTerm
822615,MIT-LongTerm_00,128,MIT-LongTerm
822719,MIT-LongTerm_00,128,MIT-LongTerm
822825,MIT-LongTerm_00,128,MIT-LongTerm
822927,MIT-LongTerm_00,128,MIT-LongTerm
823028,MIT-LongTerm_00,128,MIT-LongTerm
823135,MIT-LongTerm_00,128,MIT-LongTerm
823243,MIT-LongTerm_00,128,MIT-LongTerm
823348,MIT-LongTerm_00,128,MIT-LongTerm
823446,MIT-LongTerm_00,128,MIT-LongTerm
823552,MIT-LongTerm_00,128,MIT-LongTerm
823661,MIT-LongTerm_00,128,MIT-LongTerm
823765,MIT-LongTerm_00,128,MIT-LongTerm
823872,MIT-LongTerm_00,128,MIT-LongTerm
823970,MIT-LongTerm_00,128,MIT-LongTerm
824071,MIT-LongTerm_00,128,MIT-LongTerm
824174,MIT-LongTerm_00,128,MIT-LongTerm
824276,MIT-LongTerm_00,128,MIT-LongTerm
824377,MIT-LongTerm_00,128,MIT-LongTerm
824474,MIT-LongTerm_00,128,MIT-LongTerm
824575,MIT-LongTerm_00,128,MIT-LongTerm
824678,MIT-LongTerm_00,128,MIT-LongTerm
824777,MIT-LongTerm_00,128,MIT-LongTerm
824876,MIT-LongTerm_00,128,MIT-LongTerm
824976,MIT-LongTerm_00,128,MIT-LongTerm
825078,MIT-LongTerm_00,128,MIT-LongTerm
825180,MIT-LongTerm_00,128,MIT-LongTerm
825283,MIT-LongTerm_00,128,MIT-LongTerm
825380,MIT-LongTerm_00,128,MIT-LongTerm
825481,MIT-LongTerm_00,128,MIT-LongTerm
825584,MIT-LongTerm_00,128,MIT-LongTerm
825687,MIT-LongTerm_00,128,MIT-LongTerm
825786,MIT-LongTerm_00,128,MIT-LongTerm
825882,MIT-LongTerm_00,128,MIT-LongTerm
825980,MIT-LongTerm_00,128,MIT-LongTerm
826080,MIT-LongTerm_00,128,MIT-LongTerm
826180,MIT-LongTerm_00,128,MIT-LongTerm
826278,MIT-LongTerm_00,128,MIT-LongTerm
826374,MIT-LongTerm_00,128,MIT-LongTerm
826474,MIT-LongTerm_00,128,MIT-LongTerm
826575,MIT-LongTerm_00,128,MIT-LongTerm
826679,MIT-LongTerm_00,128,MIT-LongTerm
826779,MIT-LongTerm_00,128,MIT-LongTerm
826875,MIT-LongTerm_00,128,MIT-LongTerm
826978,MIT-LongTerm_00,128,MIT-LongTerm
827077,MIT-LongTerm_00,128,MIT-LongTerm
827178,MIT-LongTerm_00,128,MIT-LongTerm
827275,MIT-LongTerm_00,128,MIT-LongTerm
827371,MIT-LongTerm_00,128,MIT-LongTerm
827473,MIT-LongTerm_00,128,MIT-LongTerm
827573,MIT-LongTerm_00,128,MIT-LongTerm
827675,MIT-LongTerm_00,128,MIT-LongTerm
827773,MIT-LongTerm_00,128,MIT-LongTerm
827869,MIT-LongTerm_00,128,MIT-LongTerm
827967,MIT-LongTerm_00,128,MIT-LongTerm
828067,MIT-LongTerm_00,128,MIT-LongTerm
828164,MIT-LongTerm_00,128,MIT-LongTerm
828258,MIT-LongTerm_00,128,MIT-LongTerm
828353,MIT-LongTerm_00,128,MIT-LongTerm
828449,MIT-LongTerm_00,128,MIT-LongTerm
828546,MIT-LongTerm_00,128,MIT-LongTerm
828641,MIT-LongTerm_00,128,MIT-LongTerm
828735,MIT-LongTerm_00,128,MIT-LongTerm
828829,MIT-LongTerm_00,128,MIT-LongTerm
828927,MIT-LongTerm_00,128,MIT-LongTerm
829117,MIT-LongTerm_00,128,MIT-LongTerm
829297,MIT-LongTerm_00,128,MIT-LongTerm
829386,MIT-LongTerm_00,128,MIT-LongTerm
829479,MIT-LongTerm_00,128,MIT-LongTerm
